headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id,abstract
Dangerous to Ignore Soaring British House Prices-BoE,Business Day,[],464,"A top Bank of England official delivered the sternest warning to date about surging British house prices on Thursday, saying it would be ""dangerous"" to ignore the momentum that is building up in the market.",Reuters,[],http://www.nytimes.com/reuters/2014/05/01/business/01reuters-boe-houseprices-cunliffe.html,,2014-05-01,News,536285f038f0d84d9e271103,
Seattle Mayor Plans to Raise Minimum Wage to $15 Over Three to Seven Years,U.S.,[],649,"Mayor Ed Murray announced a plan on Thursday to raise the minimum wage in Seattle to $15 per hour over three to seven years, making it the first major U.S. city to commit to such a high base level of pay.",Reuters,[],http://www.nytimes.com/reuters/2014/05/01/us/politics/01reuters-usa-washingtonstate-wage.html,,2014-05-01,News,536296cc38f0d84d9e271138,
Suspected Bomb on Edge of Nigerian Capital Kills at Least 15,World,[],535,"A suspected car bomb exploded on the outskirts of Nigeria's capital Abuja on Thursday, killing at least 15 people a week before the city was to host a conference of leaders and business executives focussed on Africa's growth prospects, witnesses...",Reuters,[],http://www.nytimes.com/reuters/2014/05/01/world/africa/01reuters-nigeria-blast.html,,2014-05-01,News,5362b3a038f0d84d9e27119f,
RBS Set to Report Rare Quarterly Profit,Business Day,[],343,Part-nationalised Royal Bank of Scotland is on Friday expected to report a quarterly attributable profit for only the sixth time since its 45 billion pound government rescue during the 2008 financial crisis.,Reuters,[],http://www.nytimes.com/reuters/2014/05/01/business/01reuters-rbs-results.html,,2014-05-01,News,5362d34438f0d84d9e271240,
"California, Most Populous U.S. State, Gains 356,000 Residents",Technology,[],381,"California gained 356,000 people in 2013, many attracted to the San Francisco Bay area and its prospering technology industry, a state demographer said on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/05/01/technology/01reuters-usa-population-california.html,,2014-05-01,News,5362e91238f0d84d9e27127f,
"Japan March Household Spending Hits 39-Year High, but Outlook Uncertain",Business Day,[],481,"Japanese household spending soared at the fastest annual pace in 39 years in March as consumers rushed to beat a sales tax hike that kicked off in April, setting the stage for a pull back in consumption that could hamper the economic recovery in...",Reuters,[],http://www.nytimes.com/reuters/2014/05/01/business/01reuters-japan-economy-spending.html,,2014-05-01,News,5362f23338f0d84d9e271299,
"Japan Household Spending Hits Four-Decade High, Wages Key to Outlook",Business Day,[],776,"Japanese household spending soared at the fastest annual pace in four decades in March as consumers rushed to beat a sales tax hike, with early signs backing the central bank's conviction the economy will weather an expected fall in consumption over...",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-japan-economy-spending.html,,2014-05-02,News,536318e338f0d84d9e2712e8,
"U.S. Job Growth Jumps, but Shrinking Labor Force a Blemish",Business Day,[],839,"U.S. employers hired workers at the fastest clip in more than two years in April, pointing to a rebound in economic growth after a dreadful winter and keeping the Federal Reserve on track to end bond purchases this year.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-usa-economy.html,,2014-05-02,News,5363199438f0d84d9e2712ed,
China to Deal Calmly With Money Market Volatility-Premier,Business Day,[],309,"China will not relent by loosening policy to shore up its economy or calm a volatile money market, even though it has entered a ""painful"" phase of restructuring, Premier Li Keqiang wrote in remarks published on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-china-economy.html,,2014-05-02,News,53631d1c38f0d84d9e2712fb,
"Bund Yield at One-Year Low on Ukraine, Payrolls Caution",Business Day,[],625,Global markets traded cautiously on Friday as uncertainty ahead of U.S. employment figures and tensions in Ukraine pushed the yield on 10-year German Bunds to their lowest in a year.,Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-markets-global.html,,2014-05-02,News,5363236b38f0d84d9e27130b,
"Dozens Die in Odessa, Rebels Down Ukraine Helicopters",World,[],1195,"Dozens of people were killed in a fire and others were shot dead when fighting between pro- and anti-Russian groups broke out on the streets of Odessa on Ukraine's Black Sea coast on Friday, opening a new front in a conflict that has split the...",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/world/europe/02reuters-ukraine-crisis.html,,2014-05-02,News,5363242038f0d84d9e27130d,
RBS Turns Corner as First-Quarter Profit Trebles,Business Day,[],924,"Royal Bank of Scotland (RBS) trebled its profit in the first quarter, beating analysts' expectations and handing a boost to new Chief Executive Ross McEwan as he looks to turn around the government-controlled bank's fortunes.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-rbs-results.html,,2014-05-02,News,5363366538f0d84d9e271326,
"IHG to Return $750 Million to Shareholders, May Sell More Hotels",Business Day,[],346,InterContinental Hotels Group said on Friday it would return $750 million (444.2 million pounds) to shareholders and was considering selling off more hotels after reporting its strongest revenue per room performance in seven quarters.,Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-ihg-results.html,,2014-05-02,News,53633b5738f0d84d9e27132e,
China's Hunger for Sea Cucumbers Reaches Islands of Sierra Leone,World,[],1189,"As evening falls over Sierra Leone's Banana Island archipelago, bats stream from their beachside roosts to circle in their thousands over the jungle village of Dublin.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/world/asia/02reuters-leone-seacucumbers.html,,2014-05-02,News,5363474638f0d84d9e271344,
Greek Factory Activity Grows Again in April: PMI,Business Day,[],290,"Greek factory activity expanded again in April thanks to the first rise in employment in six years and faster increases in output and new orders, a survey showed on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-pmi-manufacturing-greece.html,,2014-05-02,News,536351e038f0d84d9e27135d,
"Euro Zone Factory Recovery Broadens, Except for France",Business Day,[],530,"The recovery in euro zone manufacturing accelerated at the start of the second quarter with solid growth across most of the bloc although French factories struggled to maintain momentum, a business survey showed on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-pmi-manufacturing-eurozone.html,,2014-05-02,News,5363533b38f0d84d9e271360,
"Robust Earnings, U.S. Jobs Data Push FTSE to Two-Month High",Business Day,[],495,"FTSE hit a fresh two-month high on Friday, with RBS RBS.L and InterContinental Hotels IHG.L the most notable risers on the back of robust earnings, as investors also welcomed strong U.S. jobs growth.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-markets-britain-stocks.html,,2014-05-02,News,5363577338f0d84d9e271369,
Construction Sector Grows for 12th Month Running in April-Markit,Business Day,[],363,"LONDON - Britain's construction sector expanded for the 12th straight month in April, albeit at the slowest rate in six months, a survey showed on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-britain-construction.html,,2014-05-02,News,53635c5f38f0d84d9e27137f,
German Manufacturing Sector Expands for 10th Straight Month: PMI,World,[],373,"Germany's manufacturing sector grew for a tenth consecutive month in April, helped by rising output and orders, a survey showed on Friday, suggesting this important branch of Europe's largest economy started the second quarter on a strong footing.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/world/europe/02reuters-pmi-manufacturing-germany.html,,2014-05-02,News,53635dce38f0d84d9e271383,
"World Bank Approves $12 Billion, Five-Year Loan for Pakistan: Finance Minister",World,[],513,"The World Bank has approved a $12 billion loan for cash-strapped Pakistan that will be disbursed over five years, the country's finance ministry and the global lender said on Friday.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/world/asia/02reuters-pakistan-worldbank-loan.html,,2014-05-02,News,53636df538f0d84d9e27139d,
Overheating? London Sets Record With $237 Million Apartment Sale,Business Day,[],750,"London's red-hot property market has struck a new record with the sale of a 140 million pound ($237 million) unfurnished apartment, but even the developer of the opulent building warned that some asking prices in Britain were unsustainable.",Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-britain-london-property.html,,2014-05-02,News,53637b4d38f0d84d9e2713b0,
Third Minister Will Run to Become Next Finland PM,World,[],253,The race to become the next Finnish prime minister heated up on Friday as Minister for Social Affairs and Health Paula Risikko said she would run to lead the ruling party when Jyrki Katainen steps down next month.,Reuters,[],http://www.nytimes.com/reuters/2014/05/02/world/europe/02reuters-finland-politics-risikko.html,,2014-05-02,News,536381a838f0d84d9e2713bd,
Wall Street Opens Little Changed After Payrolls,Business Day,[],381,U.S. stocks opened mostly flat on Friday following a payroll report that was much better than expected.,Reuters,[],http://www.nytimes.com/reuters/2014/05/02/business/02reuters-markets-stocks.html,,2014-05-02,News,5363869338f0d84d9e2713ca,
"China Official PMI Hits Five-Month High in May, Boding Well for Second Quarter",Business Day,[],585,"China's factory activity expanded at the fastest pace in five months in May due to rising new orders, official data showed on Sunday, reinforcing views that the world's second-largest economy is regaining momentum in the second quarter following...",Reuters,[],http://www.nytimes.com/reuters/2014/06/01/business/01reuters-china-economy.html,,2014-06-01,News,538aaacc38f0d81b9a09dd86,
Factbox: Major Steps by the Obama Administration on Climate Change,U.S.,[],578,"On Monday, the Obama administration will release new rules regulating carbon pollution from existing U.S. power plants that run on fossil fuels like coal and natural gas, a linchpin of his plans to tackle climate change.",Reuters,[],http://www.nytimes.com/reuters/2014/06/01/us/politics/01reuters-usa-climatechange-timeline.html,,2014-06-01,News,538abe7e38f0d81b9a09dd9e,
Thai Army Rulers Prepare Emergency Economic Measures,World,[],595,The military junta running Thailand has drawn up a list of emergency measures such as price caps on fuel and loan guarantees for small firms to kick-start an economy threatened by recession after months of political turmoil.,Reuters,[],http://www.nytimes.com/reuters/2014/06/01/world/asia/01reuters-thailand-politics.html,,2014-06-01,News,538ac9be38f0d81b9a09dda6,
China's Home Prices Inch Down in May: Surveys,Business Day,[],384,"China's home prices fell slightly in May from the previous month, two private surveys showed on Sunday, adding to fresh signs of cooling in a property market that has become a persistent drag on the broader economy in recent months.",Reuters,[],http://www.nytimes.com/reuters/2014/06/01/business/01reuters-china-economy-property.html,,2014-06-01,News,538ad88138f0d81b9a09ddb1,
New York's Lawsky Wants Senior BNP Executives Fired in Probe: Sources,Business Day,[],931,"New York state's top banking regulator, Benjamin Lawsky, is asking BNP Paribas SA to fire some senior executives as part of a settlement of allegations that the French bank violated U.S. sanctions, two sources familiar with the matter said on...",Reuters,[],http://www.nytimes.com/reuters/2014/06/01/business/01reuters-bnp-investigation.html,,2014-06-01,News,538ae5dd38f0d81b9a09ddb9,
